Product Category;Product Name;Review Date;Review Text;Sentiment;Marketplace;Username;review_text_id;Topic_r;Review;Measure_types;measure_counts;Count
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-15 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасВкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный Все как всегда, на высоте!!!;Positive;Ozon;tasty_coffee;580;{'Общая удовлетворенность'}; Название вкуса: Бразилия Суль-де-МинасВкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный Все как всегда, на высоте!!!;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-23 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйАроматность:НормальныйВкус:Нормальный Не впечатлил. Зато другой кофе этого бренда впечатлил очень. Я подсел на Иргачеф натт от них) Впрочем, это всё настолько субъективно, что пытатья оценивать кофе - это гиблое дело. Скажу только одно - если у вас нормальная кофемашина, или нормальный рожок, то любой кофе из масс-маркета пить невозможно. Это редкостное Г. А вот любой кофе этого бренда...  Читать полностью;Negative;Ozon;tasty_coffee;607;{'Вкус', 'Общая удовлетворенность'}; Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйАроматность:НормальныйВкус:Нормальный Не впечатлил. Зато другой кофе этого бренда впечатлил очень. Я подсел на Иргачеф натт от них) Впрочем, это всё настолько субъективно, что пытатья оценивать кофе - это гиблое дело. Скажу только одно - если у вас нормальная кофемашина, или нормальный рожок, то любой кофе из масс-маркета пить невозможно. Это редкостное Г. А вот любой кофе этого бренда...  Читать полностью;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-13 21:00:00;"Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасАроматность:НормальныйКрепость:Нормальный
        Достоинства
       Спасибо, что не помои, как некоторые другие кофе  
        Недостатки
       Очень кислый кофе  
        Комментарий
       Вне зависимости от размера помола. Приходится смешивать его с другим кофе, чтобы как-то разбавить этот вкус. Ладно бы ещё вкус обладал какой-то особой насыщенностью, но нет - ничем невыдающийся кофе, ещё и кислый за +- 2000 руб./кг";Negative;Ozon;tasty_coffee;569;{'Вкус', 'Общая удовлетворенность', 'Цена'};" Название вкуса: Бразилия Суль-де-МинасАроматность:НормальныйКрепость:Нормальный
        Достоинства
       Спасибо, что не помои, как некоторые другие кофе  
        Недостатки
       Очень кислый кофе  
        Комментарий
       Вне зависимости от размера помола. Приходится смешивать его с другим кофе, чтобы как-то разбавить этот вкус. Ладно бы ещё вкус обладал какой-то особой насыщенностью, но нет - ничем невыдающийся кофе, ещё и кислый за +- 2000 руб./кг";Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-13 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасКрепость:КрепкийАроматность:АроматныйВкус:Насыщенный Как всегда отличный коф;Positive;Ozon;tasty_coffee;596;{'Общая удовлетворенность'}; Название вкуса: Бразилия Суль-де-МинасКрепость:КрепкийАроматность:АроматныйВкус:Насыщенный Как всегда отличный коф;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-11 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйВкус:НормальныйАроматность:Нормальный Обжарка месячной давности. Не есть гуд.;Negative;Ozon;tasty_coffee;616;{'Общая удовлетворенность'}; Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйВкус:НормальныйАроматность:Нормальный Обжарка месячной давности. Не есть гуд.;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-07 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйВкус:НасыщенныйАроматность:Ароматный На мой взгляд отличный кофе!;Positive;Ozon;tasty_coffee;611;{'Общая удовлетворенность'}; Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйВкус:НасыщенныйАроматность:Ароматный На мой взгляд отличный кофе!;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-10 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасАроматность:Ароматный Кофе на сегодняшний день для меня самого высокого качества.;Positive;Ozon;tasty_coffee;553;{'Общая удовлетворенность'}; Название вкуса: Бразилия Суль-де-МинасАроматность:Ароматный Кофе на сегодняшний день для меня самого высокого качества.;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-03 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-Минас Самый лучший коф;Positive;Ozon;tasty_coffee;539;{'Общая удовлетворенность'}; Название вкуса: Бразилия Суль-де-Минас Самый лучший коф;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-03 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-Минас Отличный;Positive;Ozon;tasty_coffee;527;{'Общая удовлетворенность'}; Название вкуса: Бразилия Суль-де-Минас Отличный;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-04 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасВкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Кофе очень вкусный. Заказываю уже не первый раз и всегда всё отлично.;Positive;Ozon;tasty_coffee;587;{'Вкус', 'Общая удовлетворенность'}; Название вкуса: Бразилия Суль-де-МинасВкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Кофе очень вкусный. Заказываю уже не первый раз и всегда всё отлично.;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-04 21:00:00;"Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйАроматность:НормальныйВкус:Нормальный
        Достоинства
       Отлич";Positive;Ozon;tasty_coffee;606;{'Общая удовлетворенность'};" Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйАроматность:НормальныйВкус:Нормальный
        Достоинства
       Отлич";Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-05 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасАроматность:НормальныйВкус:НормальныйКрепость:Нормальный Хороший, много раз заказываю.;Positive;Ozon;tasty_coffee;568;{'Общая удовлетворенность'}; Название вкуса: Бразилия Суль-де-МинасАроматность:НормальныйВкус:НормальныйКрепость:Нормальный Хороший, много раз заказываю.;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-04 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-Минас Хорош! Как вся Бразилия. Немытый😁;Positive;Ozon;tasty_coffee;543;{'Общая удовлетворенность'}; Название вкуса: Бразилия Суль-де-Минас Хорош! Как вся Бразилия. Немытый😁;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-03-28 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-Минас 👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼;Positive;Ozon;tasty_coffee;549;{'Общая удовлетворенность'}; Название вкуса: Бразилия Суль-де-Минас 👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-03-31 21:00:00;"Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасАроматность:АроматныйКрепость:СлабыйВкус:Нормальный
        Достоинства
       Отлично! Жена пьёт с удовольствием.";Positive;Ozon;tasty_coffee;564;{'Общая удовлетворенность'};" Название вкуса: Бразилия Суль-де-МинасАроматность:АроматныйКрепость:СлабыйВкус:Нормальный
        Достоинства
       Отлично! Жена пьёт с удовольствием.";Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-03-28 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-Минас Очень люблю этот кофе, правда удивило, что пришел без всякой упаковки, но целостность пакета не наруш;Positive;Ozon;tasty_coffee;532;{'Общая удовлетворенность', 'Упаковка'}; Название вкуса: Бразилия Суль-де-Минас Очень люблю этот кофе, правда удивило, что пришел без всякой упаковки, но целостность пакета не наруш;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-03-26 21:00:00;"Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасВкус:НасыщенныйКрепость:КрепкийАроматность:Нормальный
        Достоинства
       Хороший  
        Недостатки
       нет  
        Комментарий
       Можно покупать";Positive;Ozon;tasty_coffee;581;{'Общая удовлетворенность'};" Название вкуса: Бразилия Суль-де-МинасВкус:НасыщенныйКрепость:КрепкийАроматность:Нормальный
        Достоинства
       Хороший  
        Недостатки
       нет  
        Комментарий
       Можно покупать";Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-03-28 21:00:00;"Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйАроматность:НормальныйВкус:Нормальный
        Достоинства
       Кофе от Tasty Coffee рядом с домом, не надо ехать в ТК  
        Недостатки
       Совсем без упаковки, просто пачки как есть. Напрямую от Tasty всегда приходит в плотной картонной коробке с подарками (мини-шоколадки и наклейки)  
        Комментарий
       Бразилия как она есть: ничего особенного, но и поругать не за чт";Neutral;Ozon;tasty_coffee;605;{'Вкус', 'Общая удовлетворенность'};" Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйАроматность:НормальныйВкус:Нормальный
        Достоинства
       Кофе от Tasty Coffee рядом с домом, не надо ехать в ТК  
        Недостатки
       Совсем без упаковки, просто пачки как есть. Напрямую от Tasty всегда приходит в плотной картонной коробке с подарками (мини-шоколадки и наклейки)  
        Комментарий
       Бразилия как она есть: ничего особенного, но и поругать не за чт";Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-03-27 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-Минас Вкусный,покупаю много лет;Positive;Ozon;tasty_coffee;519;{'Вкус', 'Общая удовлетворенность'}; Название вкуса: Бразилия Суль-де-Минас Вкусный,покупаю много лет;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-03-30 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасАроматность:АроматныйКрепость:НормальныйВкус:Нормальный Заказ получил всё нормально всё целое кофе пока не пробовал но по отзывам кофе хороший попробую узнаю спасибо всем;Positive;Ozon;tasty_coffee;563;{'Общая удовлетворенность', 'Упаковка'}; Название вкуса: Бразилия Суль-де-МинасАроматность:АроматныйКрепость:НормальныйВкус:Нормальный Заказ получил всё нормально всё целое кофе пока не пробовал но по отзывам кофе хороший попробую узнаю спасибо всем;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-06-15 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасВкус:НормальныйАроматность:НормальныйКрепость:Нормальный Нет ярко выраженного вкуса. Все среднее , и вкус и аромат;Negative;Ozon;tasty_coffee;593;{'Вкус', 'Аромат'}; Название вкуса: Бразилия Суль-де-МинасВкус:НормальныйАроматность:НормальныйКрепость:Нормальный Нет ярко выраженного вкуса. Все среднее , и вкус и аромат;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-06-06 21:00:00;"Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасАроматность:АроматныйКрепость:НормальныйВкус:Насыщенный
        Достоинства
       Очень вкусный кофе.";Positive;Ozon;tasty_coffee;560;{'Вкус'};" Название вкуса: Бразилия Суль-де-МинасАроматность:АроматныйКрепость:НормальныйВкус:Насыщенный
        Достоинства
       Очень вкусный кофе.";Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-06-05 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйВкус:БезвкусныйАроматность:Без запаха Просто без вкус;Negative;Ozon;tasty_coffee;609;{'Вкус'}; Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйВкус:БезвкусныйАроматность:Без запаха Просто без вкус;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-06-05 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйВкус:НормальныйАроматность:Нормальный Кислит;Negative;Ozon;tasty_coffee;615;{'Вкус'}; Название вкуса: Бразилия Суль-де-МинасКрепость:НормальныйВкус:НормальныйАроматность:Нормальный Кислит;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-05-26 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасАроматность:Ароматный Вкусный;Positive;Ozon;tasty_coffee;550;{'Вкус'}; Название вкуса: Бразилия Суль-де-МинасАроматность:Ароматный Вкусный;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-05-05 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасВкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Вкусный, приятная кисли;Positive;Ozon;tasty_coffee;586;{'Вкус'}; Название вкуса: Бразилия Суль-де-МинасВкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Вкусный, приятная кисли;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-21 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-Минас Это очень вкусный коф;Positive;Ozon;tasty_coffee;546;{'Вкус'}; Название вкуса: Бразилия Суль-де-Минас Это очень вкусный коф;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-04-01 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасАроматность:Ароматный Вкусный!;Positive;Ozon;tasty_coffee;551;{'Вкус'}; Название вкуса: Бразилия Суль-де-МинасАроматность:Ароматный Вкусный!;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-03-30 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-Минас Пробую новый вкус вместо Суматры. Посмотрим как покажет себя.;Neutral;Ozon;tasty_coffee;538;{'Вкус'}; Название вкуса: Бразилия Суль-де-Минас Пробую новый вкус вместо Суматры. Посмотрим как покажет себя.;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Бразилия Суль-де-Минас, 250 г;2024-05-30 21:00:00;Вес товара, г: 250, Название вкуса: Бразилия Суль-де-МинасВкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Ароматный. При использовании v60 яркий аромат арахиса. Цитрусовое послевкусие.;Positive;Ozon;tasty_coffee;585;{'Аромат', 'Послевкусие'}; Название вкуса: Бразилия Суль-де-МинасВкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Ароматный. При использовании v60 яркий аромат арахиса. Цитрусовое послевкусие.;Вес товара, г:;250;
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-08-05 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия БоготаАроматность:НормальныйВкус:НасыщенныйКрепость:Крепкий Очень понравился, варю в турке, кофемолю максимально. Ни кислинки, густой, вкусный)));Positive;Ozon;tasty_coffee;359;{'Вкус', 'Общая удовлетворенность', 'Крепость кофе', 'Консистенция'}; Название вкуса: Колумбия БоготаАроматность:НормальныйВкус:НасыщенныйКрепость:Крепкий Очень понравился, варю в турке, кофемолю максимально. Ни кислинки, густой, вкусный)));Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-07-21 21:00:00;"Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия БоготаВкус:НормальныйКрепость:КрепкийАроматность:Нормальный
        Достоинства
       Крепкий  
        Недостатки
       Кислый  
        Комментарий
       Крепкий, но отчетливо кислый. На любителя. Не понравился, больше не закажу такой.";Positive;Ozon;tasty_coffee;382;{'Вкус', 'Общая удовлетворенность', 'Крепость кофе'};" Название вкуса: Колумбия БоготаВкус:НормальныйКрепость:КрепкийАроматность:Нормальный
        Достоинства
       Крепкий  
        Недостатки
       Кислый  
        Комментарий
       Крепкий, но отчетливо кислый. На любителя. Не понравился, больше не закажу такой.";Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-07-11 21:00:00;"Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия БоготаВкус:НормальныйАроматность:АроматныйКрепость:Нормальный
        Достоинства
       Ну опять же довольно тонкий вкус казалось бы, но после того как я забил другой свой кофе который пил до этого и не понял что за воду я пью, так что всем советую";Positive;Ozon;tasty_coffee;376;{'Вкус', 'Общая удовлетворенность', 'Крепость кофе'};" Название вкуса: Колумбия БоготаВкус:НормальныйАроматность:АроматныйКрепость:Нормальный
        Достоинства
       Ну опять же довольно тонкий вкус казалось бы, но после того как я забил другой свой кофе который пил до этого и не понял что за воду я пью, так что всем советую";Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-06-04 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия БоготаАроматность:АроматныйВкус:НасыщенныйКрепость:Крепкий Вкусный, крепкий кофе! Рекомендую с молоком!;Positive;Ozon;tasty_coffee;346;{'Вкус', 'Общая удовлетворенность', 'Крепость кофе'}; Название вкуса: Колумбия БоготаАроматность:АроматныйВкус:НасыщенныйКрепость:Крепкий Вкусный, крепкий кофе! Рекомендую с молоком!;Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-05-26 21:00:00;"Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия БоготаАроматность:НормальныйКрепость:НормальныйВкус:Нормальный
        Достоинства
       кофе на мой вкус.  
        Комментарий
       эспрессо отличный. кислотность на мой вкус. горчинка средняя.";Positive;Ozon;tasty_coffee;362;{'Вкус', 'Общая удовлетворенность', 'Крепость кофе'};" Название вкуса: Колумбия БоготаАроматность:НормальныйКрепость:НормальныйВкус:Нормальный
        Достоинства
       кофе на мой вкус.  
        Комментарий
       эспрессо отличный. кислотность на мой вкус. горчинка средняя.";Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-05-13 21:00:00;"Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия БоготаАроматность:АроматныйВкус:НасыщенныйКрепость:Нормальный Готовлю в джезве и напиток получается отличительно плотным, а кислотность и горечь идеально сбалансированы 
Кофе/вода - 1:10, но менее плотный получился 1:11, больше воды уже сильно разбавляет";Positive;Ozon;tasty_coffee;347;{'Вкус', 'Общая удовлетворенность', 'Крепость кофе', 'Консистенция'};" Название вкуса: Колумбия БоготаАроматность:АроматныйВкус:НасыщенныйКрепость:Нормальный Готовлю в джезве и напиток получается отличительно плотным, а кислотность и горечь идеально сбалансированы 
Кофе/вода - 1:10, но менее плотный получился 1:11, больше воды уже сильно разбавляет";Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-04-21 21:00:00;"Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия БоготаКрепость:НормальныйВкус:НормальныйАроматность:Нормальный
        Достоинства
       Хороший кофе. Кислотность средняя, думал будет больше.  
        Недостатки
       Хотелось больше вкуса, может моя нивона 821 не смог";Neutral;Ozon;tasty_coffee;396;{'Вкус', 'Общая удовлетворенность', 'Крепость кофе'};" Название вкуса: Колумбия БоготаКрепость:НормальныйВкус:НормальныйАроматность:Нормальный
        Достоинства
       Хороший кофе. Кислотность средняя, думал будет больше.  
        Недостатки
       Хотелось больше вкуса, может моя нивона 821 не смог";Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-04-03 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия БоготаАроматность:АроматныйВкус:НормальныйКрепость:Нормальный Была лёгкая кислинка во вкусе. Довольно крепкий.;Positive;Ozon;tasty_coffee;351;{'Вкус', 'Крепость кофе'}; Название вкуса: Колумбия БоготаАроматность:АроматныйВкус:НормальныйКрепость:Нормальный Была лёгкая кислинка во вкусе. Довольно крепкий.;Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-07-11 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия Богота Добрый день, заказываю второй раз, и оба раза получаю кофе с обжаркой месяц или 1,5. В первый раз думаю ну ладно, но во второй уже наглость, я выбрал вас из-за вашей высокой ответственности к покупателю, что вы не отправляете кофе с обжаркой больше 2-х недель, а тут 2 раза такой казус. Очень неприят;Negative;Ozon;tasty_coffee;308;{'Свежесть', 'Общая удовлетворенность', 'Консистенция'}; Название вкуса: Колумбия Богота Добрый день, заказываю второй раз, и оба раза получаю кофе с обжаркой месяц или 1,5. В первый раз думаю ну ладно, но во второй уже наглость, я выбрал вас из-за вашей высокой ответственности к покупателю, что вы не отправляете кофе с обжаркой больше 2-х недель, а тут 2 раза такой казус. Очень неприят;Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-05-07 21:00:00;"Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия БоготаКрепость:НормальныйАроматность:НормальныйВкус:Насыщенный
        Достоинства
       Удобная упаковка, неплохой вкус, когда-то был аромат  
        Недостатки
       Нестабильное качество от обжарщика  
        Комментарий
       В прошлый раз (конец февраля 2024) покупал 1кг упаковку - аромат был такой, что при входе в квартиру, казалось, что зашел в дорогую кофейню. В этот раз ничего подобного нет. Пахнет как обычный кофе из супермаркета. Решил попробовать ""Бразилию Серрадо 1кг"", тоже ничего подобного в плане аромата не было. Буду искать более стабильного обжарщика.";Negative;Ozon;tasty_coffee;391;{'Общая удовлетворенность', 'Упаковка', 'Консистенция', 'Аромат', 'Вкус'};" Название вкуса: Колумбия БоготаКрепость:НормальныйАроматность:НормальныйВкус:Насыщенный
        Достоинства
       Удобная упаковка, неплохой вкус, когда-то был аромат  
        Недостатки
       Нестабильное качество от обжарщика  
        Комментарий
       В прошлый раз (конец февраля 2024) покупал 1кг упаковку - аромат был такой, что при входе в квартиру, казалось, что зашел в дорогую кофейню. В этот раз ничего подобного нет. Пахнет как обычный кофе из супермаркета. Решил попробовать ""Бразилию Серрадо 1кг"", тоже ничего подобного в плане аромата не было. Буду искать более стабильного обжарщика.";Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-05-10 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия Богота Свежая обжарка. Но! 3 балла только потому что, не надо экономить на внешней защитной упаковки. При доставке  может всё равно случится. Далее. Зерна какие-то корявые, не калиброванные. Попадается шелуха. Какая-то непонятная обжарка. На фото это видно.Добовляю этот отзыв, потому как только вскрыл пачку. А пиару то...;Negative;Ozon;tasty_coffee;334;{'Свежесть', 'Общая удовлетворенность', 'Упаковка', 'Консистенция'}; Название вкуса: Колумбия Богота Свежая обжарка. Но! 3 балла только потому что, не надо экономить на внешней защитной упаковки. При доставке  может всё равно случится. Далее. Зерна какие-то корявые, не калиброванные. Попадается шелуха. Какая-то непонятная обжарка. На фото это видно.Добовляю этот отзыв, потому как только вскрыл пачку. А пиару то...;Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-07-23 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия БоготаКрепость:НормальныйАроматность:АроматныйВкус:Насыщенный Беру уже два год;Positive;Ozon;tasty_coffee;387;{'Общая удовлетворенность'}; Название вкуса: Колумбия БоготаКрепость:НормальныйАроматность:АроматныйВкус:Насыщенный Беру уже два год;Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-08-05 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия БоготаВкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный Просто шикарный кофе, и насыщенный аромат, и вкус очень классный. Немного кислит,но это чисто мое впечатление);Positive;Ozon;tasty_coffee;370;{'Вкус', 'Аромат', 'Общая удовлетворенность', 'Послевкусие'}; Название вкуса: Колумбия БоготаВкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный Просто шикарный кофе, и насыщенный аромат, и вкус очень классный. Немного кислит,но это чисто мое впечатление);Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-07-22 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия Богота Как обычно на высот;Positive;Ozon;tasty_coffee;313;{'Общая удовлетворенность'}; Название вкуса: Колумбия Богота Как обычно на высот;Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-07-23 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия БоготаВкус:НормальныйКрепость:НормальныйАроматность:Ароматный Прекрасный коф;Positive;Ozon;tasty_coffee;383;{'Общая удовлетворенность'}; Название вкуса: Колумбия БоготаВкус:НормальныйКрепость:НормальныйАроматность:Ароматный Прекрасный коф;Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-07-22 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия Богота Кофе не понравился кислый.;Negative;Ozon;tasty_coffee;317;{'Вкус', 'Общая удовлетворенность'}; Название вкуса: Колумбия Богота Кофе не понравился кислый.;Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-07-14 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия Богота Как всегда на высоте. Очень вкусный кофе, приятное послевкусие. Жалко, что доставка долгая;Positive;Ozon;tasty_coffee;312;{'Удобство', 'Вкус', 'Общая удовлетворенность', 'Послевкусие'}; Название вкуса: Колумбия Богота Как всегда на высоте. Очень вкусный кофе, приятное послевкусие. Жалко, что доставка долгая;Вес товара, г:;250;1
;Кофе в зернах Tasty Coffee Колумбия Богота, 250 г;2024-07-16 21:00:00;Вес товара, г: 250, Единиц в одном товаре: 1, Название вкуса: Колумбия Богота огорчила обжарка месячного срока.Надеюсь на чудо,в ожидании чуда!))Но нет его.Пишете две недели,а приходит кофе с месячным сроком. Видимо ,придется переходить к другому продавцу.;Negative;Ozon;tasty_coffee;340;{'Свежесть', 'Общая удовлетворенность'}; Название вкуса: Колумбия Богота огорчила обжарка месячного срока.Надеюсь на чудо,в ожидании чуда!))Но нет его.Пишете две недели,а приходит кофе с месячным сроком. Видимо ,придется переходить к другому продавцу.;Вес товара, г:;250;1
